Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
343232;1000390866168217300;63759448350325;(0.255, 1.142, -1.009);(0.028, 0.228, -0.024, 0.973);VALID;(0.023, -0.071, 0.997);(0.000, 0.000, 0.000);VALID;(0.044, -0.106, 0.993);(-0.032, 0.000, 0.000);0.1900062;VALID;(0.001, -0.037, 0.999);(0.032, 0.000, 0.000);0.2133314;0.4156922;0
343233;1000390866178215800;63759448350325;(0.255, 1.142, -1.009);(0.028, 0.228, -0.024, 0.973);VALID;(0.023, -0.071, 0.997);(0.000, 0.000, 0.000);VALID;(0.044, -0.107, 0.993);(-0.032, 0.000, 0.000);0.1909873;VALID;(0.002, -0.037, 0.999);(0.032, 0.000, 0.000);0.2142739;0.4008861;0
343234;1000390866188308900;63759448350342;(0.256, 1.142, -1.009);(0.028, 0.228, -0.024, 0.973);VALID;(0.023, -0.071, 0.997);(0.000, 0.000, 0.000);VALID;(0.044, -0.107, 0.993);(-0.032, 0.000, 0.000);0.1910502;VALID;(0.003, -0.036, 0.999);(0.032, 0.000, 0.000);0.2146672;0.3914802;0
343235;1000390866198220500;63759448350342;(0.256, 1.142, -1.009);(0.028, 0.228, -0.024, 0.973);VALID;(0.023, -0.070, 0.997);(0.000, 0.000, 0.000);VALID;(0.043, -0.106, 0.993);(-0.032, 0.000, 0.000);0.19112;VALID;(0.004, -0.036, 0.999);(0.032, 0.000, 0.000);0.2149016;0.3877113;0
343236;1000390866208342600;63759448350358;(0.256, 1.142, -1.009);(0.028, 0.228, -0.024, 0.973);VALID;(0.024, -0.069, 0.997);(0.000, 0.000, 0.000);VALID;(0.043, -0.106, 0.993);(-0.032, 0.000, 0.000);0.191228;VALID;(0.005, -0.035, 0.999);(0.032, 0.000, 0.000);0.2150095;0.3776971;0
343237;1000390866218336500;63759448350375;(0.256, 1.142, -1.009);(0.028, 0.228, -0.025, 0.973);VALID;(0.024, -0.069, 0.997);(0.000, 0.000, 0.000);VALID;(0.043, -0.106, 0.993);(-0.032, 0.000, 0.000);0.1913523;VALID;(0.006, -0.034, 0.999);(0.032, 0.000, 0.000);0.2152961;0.3656925;0.06288275
343238;1000390866228346300;63759448350375;(0.256, 1.142, -1.009);(0.028, 0.228, -0.025, 0.973);VALID;(0.024, -0.069, 0.997);(0.000, 0.000, 0.000);VALID;(0.043, -0.106, 0.993);(-0.032, 0.000, 0.000);0.1915241;VALID;(0.007, -0.034, 0.999);(0.032, 0.000, 0.000);0.2153382;0.3528174;0.1829157
343239;1000390866238334800;63759448350391;(0.256, 1.142, -1.009);(0.028, 0.228, -0.025, 0.973);VALID;(0.024, -0.069, 0.997);(0.000, 0.000, 0.000);VALID;(0.043, -0.107, 0.993);(-0.032, 0.000, 0.000);0.1916828;VALID;(0.007, -0.033, 0.999);(0.032, 0.000, 0.000);0.2156075;0.3424869;0.3193738
343240;1000390866248350700;63759448350392;(0.256, 1.142, -1.009);(0.028, 0.228, -0.025, 0.973);VALID;(0.025, -0.069, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.106, 0.993);(-0.032, 0.000, 0.000);0.1916351;VALID;(0.008, -0.032, 0.999);(0.032, 0.000, 0.000);0.2156883;0.3342364;0.3214435
343241;1000390866258354300;63759448350408;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.025, -0.069, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.106, 0.994);(-0.032, 0.000, 0.000);0.1918293;VALID;(0.009, -0.032, 0.999);(0.032, 0.000, 0.000);0.2156191;0.3262628;0.4492809
343242;1000390866268331500;63759448350408;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.025, -0.068, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.105, 0.994);(-0.032, 0.000, 0.000);0.1919;VALID;(0.010, -0.031, 0.999);(0.032, 0.000, 0.000);0.2155844;0.3200095;0.4504799
343243;1000390866278468700;63759448350424;(0.256, 1.142, -1.009);(0.028, 0.228, -0.027, 0.973);VALID;(0.026, -0.068, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.105, 0.994);(-0.032, 0.000, 0.000);0.1919203;VALID;(0.010, -0.031, 0.999);(0.032, 0.000, 0.000);0.215364;0.3132564;0.4788987
343244;1000390866288458500;63759448350441;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.026, -0.068, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.105, 0.994);(-0.032, 0.000, 0.000);0.1921508;VALID;(0.011, -0.031, 0.999);(0.032, 0.000, 0.000);0.2154089;0.3083032;0.4115697
343245;1000390866298481900;63759448350441;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.026, -0.068, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.105, 0.994);(-0.032, 0.000, 0.000);0.1922205;VALID;(0.011, -0.030, 0.999);(0.032, 0.000, 0.000);0.2154383;0.3035401;0.4568601
343246;1000390866308461200;63759448350458;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.026, -0.067, 0.997);(0.000, 0.000, 0.000);VALID;(0.042, -0.104, 0.994);(-0.032, 0.000, 0.000);0.1922382;VALID;(0.012, -0.030, 0.999);(0.032, 0.000, 0.000);0.215414;0.2994841;0.5049756
343247;1000390866318543700;63759448350458;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.026, -0.067, 0.997);(0.000, 0.000, 0.000);VALID;(0.041, -0.103, 0.994);(-0.032, 0.000, 0.000);0.1923026;VALID;(0.012, -0.030, 0.999);(0.032, 0.000, 0.000);0.2152731;0.2965759;0.4665245
343248;1000390866328447000;63759448350475;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.026, -0.066, 0.997);(0.000, 0.000, 0.000);VALID;(0.041, -0.103, 0.994);(-0.032, 0.000, 0.000);0.1921366;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.2148363;0.2956094;0.5190052
343249;1000390866338571400;63759448350494;(0.256, 1.142, -1.009);(0.028, 0.227, -0.026, 0.973);VALID;(0.026, -0.066, 0.997);(0.000, 0.000, 0.000);VALID;(0.040, -0.102, 0.994);(-0.032, 0.000, 0.000);0.1924813;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.214633;0.2920357;0.517319
343250;1000390866348578400;63759448350494;(0.256, 1.142, -1.009);(0.028, 0.227, -0.026, 0.973);VALID;(0.026, -0.066, 0.997);(0.000, 0.000, 0.000);VALID;(0.040, -0.102, 0.994);(-0.032, 0.000, 0.000);0.192716;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.2145138;0.288863;0.5085987
343251;1000390866358601900;63759448350509;(0.256, 1.142, -1.009);(0.028, 0.227, -0.026, 0.973);VALID;(0.026, -0.066, 0.997);(0.000, 0.000, 0.000);VALID;(0.038, -0.102, 0.994);(-0.032, 0.000, 0.000);0.1908131;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.2144594;0.2738326;0.3972232
343252;1000390866368577600;63759448350509;(0.256, 1.142, -1.009);(0.028, 0.227, -0.026, 0.973);VALID;(0.025, -0.066, 0.998);(0.000, 0.000, 0.000);VALID;(0.036, -0.102, 0.994);(-0.032, 0.000, 0.000);0.1908065;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.2143669;0.2549154;0.4067444
343253;1000390866378594500;63759448350525;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.024, -0.066, 0.998);(0.000, 0.000, 0.000);VALID;(0.034, -0.102, 0.994);(-0.032, 0.000, 0.000);0.190619;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.2143193;0.2430826;0.3691003
343254;1000390866388613500;63759448350542;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.024, -0.066, 0.998);(0.000, 0.000, 0.000);VALID;(0.033, -0.102, 0.994);(-0.032, 0.000, 0.000);0.1907367;VALID;(0.013, -0.030, 0.999);(0.032, 0.000, 0.000);0.2139987;0.2353014;0.4083936
343255;1000390866398718600;63759448350542;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.024, -0.067, 0.997);(0.000, 0.000, 0.000);VALID;(0.034, -0.103, 0.994);(-0.032, 0.000, 0.000);0.1911687;VALID;(0.014, -0.030, 0.999);(0.032, 0.000, 0.000);0.2112233;0.2300455;0.2957561
343256;1000390866408707900;63759448350559;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.020, -0.064, 0.998);(0.000, 0.000, 0.000);VALID;(0.027, -0.101, 0.995);(-0.032, 0.000, 0.000);0.1919501;VALID;(0.011, -0.026, 1.000);(0.032, 0.000, 0.000);0.2145579;0.1749294;0
343257;1000390866418713600;63759448350559;(0.256, 1.142, -1.009);(0.028, 0.228, -0.026, 0.973);VALID;(0.015, -0.061, 0.998);(0.000, 0.000, 0.000);VALID;(0.021, -0.098, 0.995);(-0.032, 0.000, 0.000);0.1917715;VALID;(0.008, -0.024, 1.000);(0.032, 0.000, 0.000);0.2143681;0.147251;0
343258;1000390866428701300;63759448350575;(0.256, 1.142, -1.010);(0.028, 0.229, -0.026, 0.973);VALID;(0.010, -0.059, 0.998);(0.000, 0.000, 0.000);VALID;(0.015, -0.096, 0.995);(-0.032, 0.000, 0.000);0.1913604;VALID;(0.003, -0.023, 1.000);(0.032, 0.000, 0.000);0.2144017;0.1386839;0
343259;1000390866438717700;63759448350591;(0.256, 1.142, -1.010);(0.029, 0.229, -0.026, 0.973);VALID;(0.006, -0.057, 0.998);(0.000, 0.000, 0.000);VALID;(0.011, -0.093, 0.996);(-0.032, 0.000, 0.000);0.1916967;VALID;(0.000, -0.020, 1.000);(0.032, 0.000, 0.000);0.2143502;0.1340481;0
343260;1000390866448717700;63759448350591;(0.256, 1.142, -1.010);(0.029, 0.229, -0.026, 0.973);VALID;(0.002, -0.055, 0.998);(0.000, 0.000, 0.000);VALID;(0.008, -0.091, 0.996);(-0.032, 0.000, 0.000);0.1914469;VALID;(-0.004, -0.019, 1.000);(0.032, 0.000, 0.000);0.2137952;0.1397964;0
343261;1000390866458844900;63759448350608;(0.257, 1.142, -1.010);(0.029, 0.230, -0.026, 0.972);VALID;(-0.001, -0.050, 0.999);(0.000, 0.000, 0.000);VALID;(0.004, -0.081, 0.997);(-0.032, 0.000, 0.000);0.2072261;VALID;(-0.006, -0.018, 1.000);(0.032, 0.000, 0.000);0.2137938;0.1534714;0
343262;1000390866468833900;63759448350608;(0.257, 1.142, -1.010);(0.029, 0.230, -0.026, 0.972);VALID;(-0.004, -0.046, 0.999);(0.000, 0.000, 0.000);VALID;(0.001, -0.071, 0.997);(-0.032, 0.000, 0.000);0.2041032;VALID;(-0.008, -0.017, 1.000);(0.032, 0.000, 0.000);0.2134716;0.200491;0
343263;1000390866478852700;63759448350625;(0.257, 1.142, -1.010);(0.029, 0.230, -0.026, 0.972);VALID;(-0.005, -0.042, 0.999);(0.000, 0.000, 0.000);VALID;(-0.001, -0.063, 0.998);(-0.032, 0.000, 0.000);0.2034627;VALID;(-0.010, -0.017, 1.000);(0.032, 0.000, 0.000);0.2131755;2;0
343264;1000390866488835700;63759448350642;(0.257, 1.142, -1.010);(0.029, 0.231, -0.027, 0.972);VALID;(-0.006, -0.039, 0.999);(0.000, 0.000, 0.000);VALID;(-0.002, -0.058, 0.998);(-0.032, 0.000, 0.000);0.2036749;VALID;(-0.011, -0.016, 1.000);(0.032, 0.000, 0.000);0.2130256;2;0
343265;1000390866498856100;63759448350642;(0.257, 1.142, -1.010);(0.029, 0.231, -0.027, 0.972);VALID;(-0.007, -0.036, 0.999);(0.000, 0.000, 0.000);VALID;(-0.002, -0.053, 0.999);(-0.032, 0.000, 0.000);0.2041096;VALID;(-0.012, -0.015, 1.000);(0.032, 0.000, 0.000);0.2128278;2;0
343266;1000390866508893000;63759448350659;(0.257, 1.142, -1.010);(0.028, 0.231, -0.027, 0.972);VALID;(-0.008, -0.033, 0.999);(0.000, 0.000, 0.000);VALID;(-0.003, -0.049, 0.999);(-0.032, 0.000, 0.000);0.2052843;VALID;(-0.013, -0.015, 1.000);(0.032, 0.000, 0.000);0.2128337;2;0
343267;1000390866518838500;63759448350659;(0.257, 1.142, -1.010);(0.028, 0.231, -0.027, 0.972);VALID;(-0.009, -0.031, 0.999);(0.000, 0.000, 0.000);VALID;(-0.004, -0.045, 0.999);(-0.032, 0.000, 0.000);0.2058663;VALID;(-0.014, -0.014, 1.000);(0.032, 0.000, 0.000);0.2127489;2;0
343268;1000390866528952500;63759448350675;(0.257, 1.142, -1.011);(0.028, 0.231, -0.027, 0.972);VALID;(-0.009, -0.029, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.043, 0.999);(-0.032, 0.000, 0.000);0.2059039;VALID;(-0.015, -0.013, 1.000);(0.032, 0.000, 0.000);0.2128017;2;0
343269;1000390866538943000;63759448350693;(0.257, 1.142, -1.011);(0.028, 0.230, -0.027, 0.972);VALID;(-0.009, -0.027, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.041, 0.999);(-0.032, 0.000, 0.000);0.2070464;VALID;(-0.015, -0.011, 1.000);(0.032, 0.000, 0.000);0.214633;2;0
343270;1000390866548962500;63759448350693;(0.257, 1.142, -1.011);(0.028, 0.230, -0.027, 0.972);VALID;(-0.009, -0.024, 1.000);(0.000, 0.000, 0.000);VALID;(-0.003, -0.039, 0.999);(-0.032, 0.000, 0.000);0.2082253;VALID;(-0.015, -0.009, 1.000);(0.032, 0.000, 0.000);0.2149063;2;0
343271;1000390866558976700;63759448350712;(0.257, 1.142, -1.011);(0.029, 0.230, -0.027, 0.972);VALID;(-0.010, -0.022, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.037, 0.999);(-0.032, 0.000, 0.000);0.2083179;VALID;(-0.016, -0.008, 1.000);(0.032, 0.000, 0.000);0.2154202;2;0
343272;1000390866568958200;63759448350712;(0.257, 1.142, -1.011);(0.029, 0.230, -0.027, 0.972);VALID;(-0.010, -0.020, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.035, 0.999);(-0.032, 0.000, 0.000);0.2084429;VALID;(-0.016, -0.006, 1.000);(0.032, 0.000, 0.000);0.215796;2;0
343273;1000390866579000600;63759448350725;(0.257, 1.142, -1.011);(0.029, 0.230, -0.027, 0.972);VALID;(-0.010, -0.019, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.034, 0.999);(-0.032, 0.000, 0.000);0.2087181;VALID;(-0.016, -0.003, 1.000);(0.032, 0.000, 0.000);0.2159753;2;0
343274;1000390866589099600;63759448350742;(0.257, 1.142, -1.012);(0.029, 0.230, -0.028, 0.972);VALID;(-0.010, -0.017, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.034, 0.999);(-0.032, 0.000, 0.000);0.2074982;VALID;(-0.016, -0.002, 1.000);(0.032, 0.000, 0.000);0.2162192;2;0
343275;1000390866599085400;63759448350742;(0.257, 1.142, -1.012);(0.029, 0.230, -0.028, 0.972);VALID;(-0.010, -0.017, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.033, 0.999);(-0.032, 0.000, 0.000);0.2074679;VALID;(-0.017, -0.001, 1.000);(0.032, 0.000, 0.000);0.2162948;2;0.4068621
343276;1000390866609087700;63759448350759;(0.257, 1.142, -1.012);(0.028, 0.230, -0.030, 0.972);VALID;(-0.010, -0.017, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.034, 0.999);(-0.032, 0.000, 0.000);0.2053636;VALID;(-0.017, 0.000, 1.000);(0.032, 0.000, 0.000);0.2162223;2;0.4524248
343277;1000390866619076400;63759448350759;(0.257, 1.142, -1.012);(0.028, 0.230, -0.030, 0.972);VALID;(-0.011, -0.016, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.034, 0.999);(-0.032, 0.000, 0.000);0.2058841;VALID;(-0.017, 0.001, 1.000);(0.032, 0.000, 0.000);0.215908;2;0.4620373
343278;1000390866629076700;63759448350775;(0.257, 1.143, -1.012);(0.028, 0.231, -0.031, 0.972);VALID;(-0.011, -0.017, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.035, 0.999);(-0.032, 0.000, 0.000);0.20425;VALID;(-0.017, 0.001, 1.000);(0.032, 0.000, 0.000);0.2154898;2;0.4608784
343279;1000390866639098900;63759448350791;(0.256, 1.143, -1.012);(0.028, 0.232, -0.032, 0.972);VALID;(-0.011, -0.016, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.034, 0.999);(-0.032, 0.000, 0.000);0.2060697;VALID;(-0.018, 0.002, 1.000);(0.032, 0.000, 0.000);0.2146292;2;0.4170992
343280;1000390866649200700;63759448350791;(0.256, 1.143, -1.012);(0.028, 0.232, -0.032, 0.972);VALID;(-0.011, -0.017, 1.000);(0.000, 0.000, 0.000);VALID;(-0.004, -0.035, 0.999);(-0.032, 0.000, 0.000);0.2053623;VALID;(-0.018, 0.001, 1.000);(0.032, 0.000, 0.000);0.2139253;2;0.6000624
343281;1000390866659206900;63759448350808;(0.256, 1.143, -1.012);(0.027, 0.232, -0.031, 0.972);VALID;(-0.011, -0.017, 1.000);(0.000, 0.000, 0.000);VALID;(-0.005, -0.035, 0.999);(-0.032, 0.000, 0.000);0.205515;VALID;(-0.018, 0.001, 1.000);(0.032, 0.000, 0.000);0.2130082;2;0.6151016
343282;1000390866669206300;63759448350825;(0.256, 1.143, -1.012);(0.026, 0.232, -0.030, 0.972);VALID;(-0.010, -0.018, 1.000);(0.000, 0.000, 0.000);VALID;(-0.001, -0.036, 0.999);(-0.032, 0.000, 0.000);0.1950266;VALID;(-0.018, 0.000, 1.000);(0.032, 0.000, 0.000);0.2094837;2;0.3302128
343283;1000390866679204200;63759448350825;(0.256, 1.143, -1.012);(0.026, 0.232, -0.030, 0.972);VALID;(-0.009, -0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.000, -0.036, 0.999);(-0.032, 0.000, 0.000);0.1946975;VALID;(-0.017, 0.008, 1.000);(0.032, 0.000, 0.000);0.2111393;2;0.03539959
343284;1000390866689207400;63759448350842;(0.256, 1.143, -1.012);(0.026, 0.232, -0.029, 0.972);VALID;(-0.011, -0.015, 1.000);(0.000, 0.000, 0.000);VALID;(-0.009, -0.038, 0.999);(-0.032, 0.000, 0.000);0.1958312;VALID;(-0.015, 0.015, 1.000);(0.032, 0.000, 0.000);0.211201;0.138787;0
343285;1000390866699285000;63759448350842;(0.256, 1.143, -1.012);(0.026, 0.232, -0.029, 0.972);VALID;(-0.010, -0.007, 1.000);(0.000, 0.000, 0.000);VALID;(-0.007, -0.034, 0.999);(-0.032, 0.000, 0.000);0.205169;VALID;(-0.013, 0.022, 1.000);(0.032, 0.000, 0.000);0.2111323;0.1175877;0
343286;1000390866709210900;63759448350859;(0.256, 1.143, -1.012);(0.027, 0.232, -0.028, 0.972);VALID;(-0.008, 0.000, 1.000);(0.000, 0.000, 0.000);VALID;(-0.006, -0.028, 1.000);(-0.032, 0.000, 0.000);0.2052173;VALID;(-0.011, 0.029, 1.000);(0.032, 0.000, 0.000);0.2110928;0.1016874;0
343287;1000390866719332700;63759448350859;(0.256, 1.143, -1.012);(0.027, 0.232, -0.028, 0.972);VALID;(-0.006, 0.008, 1.000);(0.000, 0.000, 0.000);VALID;(-0.003, -0.018, 1.000);(-0.032, 0.000, 0.000);0.2053734;VALID;(-0.010, 0.033, 0.999);(0.032, 0.000, 0.000);0.2111706;2;0
343288;1000390866729324400;63759448350876;(0.255, 1.143, -1.013);(0.027, 0.232, -0.028, 0.972);VALID;(-0.006, 0.009, 1.000);(0.000, 0.000, 0.000);VALID;(-0.005, -0.018, 1.000);(-0.032, 0.000, 0.000);0.2053703;VALID;(-0.009, 0.037, 0.999);(0.032, 0.000, 0.000);0.2111446;0.08431209;0
343289;1000390866739330800;63759448350892;(0.255, 1.143, -1.013);(0.027, 0.231, -0.028, 0.972);VALID;(-0.006, 0.013, 1.000);(0.000, 0.000, 0.000);VALID;(-0.003, -0.013, 1.000);(-0.032, 0.000, 0.000);0.2053753;VALID;(-0.008, 0.039, 0.999);(0.032, 0.000, 0.000);0.2111906;0.1090327;0
343290;1000390866749324900;63759448350892;(0.255, 1.143, -1.013);(0.027, 0.231, -0.028, 0.972);VALID;(-0.005, 0.015, 1.000);(0.000, 0.000, 0.000);VALID;(-0.002, -0.013, 1.000);(-0.032, 0.000, 0.000);0.205429;VALID;(-0.008, 0.042, 0.999);(0.032, 0.000, 0.000);0.2111924;0.1183221;0
343291;1000390866759340700;63759448350910;(0.255, 1.143, -1.013);(0.028, 0.231, -0.027, 0.972);VALID;(-0.004, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.000, -0.010, 1.000);(-0.032, 0.000, 0.000);0.2059812;VALID;(-0.007, 0.043, 0.999);(0.032, 0.000, 0.000);0.2109068;0.1531112;0
343292;1000390866769336400;63759448350910;(0.255, 1.143, -1.013);(0.028, 0.231, -0.027, 0.972);VALID;(-0.003, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.002, -0.008, 1.000);(-0.032, 0.000, 0.000);0.20444;VALID;(-0.007, 0.043, 0.999);(0.032, 0.000, 0.000);0.2109228;2;0
343293;1000390866779449800;63759448350929;(0.254, 1.143, -1.013);(0.028, 0.230, -0.026, 0.972);VALID;(-0.002, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.003, -0.009, 1.000);(-0.032, 0.000, 0.000);0.2045129;VALID;(-0.007, 0.043, 0.999);(0.032, 0.000, 0.000);0.210619;0.2306363;0
343294;1000390866789459000;63759448350943;(0.254, 1.142, -1.013);(0.028, 0.230, -0.026, 0.972);VALID;(-0.002, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.004, -0.010, 1.000);(-0.032, 0.000, 0.000);0.2041586;VALID;(-0.008, 0.043, 0.999);(0.032, 0.000, 0.000);0.210355;0.2557098;0
343295;1000390866799449600;63759448350943;(0.254, 1.142, -1.013);(0.028, 0.230, -0.026, 0.972);VALID;(-0.002, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, -0.011, 1.000);(-0.032, 0.000, 0.000);0.2041275;VALID;(-0.008, 0.043, 0.999);(0.032, 0.000, 0.000);0.2096931;0.2725812;0
343296;1000390866809456800;63759448350960;(0.254, 1.142, -1.013);(0.028, 0.230, -0.026, 0.973);VALID;(-0.002, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.006, -0.012, 1.000);(-0.032, 0.000, 0.000);0.2045464;VALID;(-0.009, 0.044, 0.999);(0.032, 0.000, 0.000);0.2093398;0.2851452;0
343297;1000390866819460100;63759448350976;(0.254, 1.142, -1.014);(0.028, 0.229, -0.025, 0.973);VALID;(-0.002, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.007, -0.012, 1.000);(-0.032, 0.000, 0.000);0.2043294;VALID;(-0.009, 0.045, 0.999);(0.032, 0.000, 0.000);0.2091448;0.2996783;0
343298;1000390866829443700;63759448350976;(0.254, 1.142, -1.014);(0.028, 0.229, -0.025, 0.973);VALID;(-0.002, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.007, -0.013, 1.000);(-0.032, 0.000, 0.000);0.2039015;VALID;(-0.010, 0.045, 0.999);(0.032, 0.000, 0.000);0.2088531;0.3103402;0
343299;1000390866839581900;63759448350992;(0.253, 1.142, -1.014);(0.029, 0.229, -0.024, 0.973);VALID;(-0.002, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.008, -0.013, 1.000);(-0.032, 0.000, 0.000);0.203816;VALID;(-0.011, 0.045, 0.999);(0.032, 0.000, 0.000);0.2089056;0.322765;0
343300;1000390866849586800;63759448350992;(0.253, 1.142, -1.014);(0.029, 0.229, -0.024, 0.973);VALID;(-0.002, 0.015, 1.000);(0.000, 0.000, 0.000);VALID;(0.008, -0.013, 1.000);(-0.032, 0.000, 0.000);0.2035142;VALID;(-0.011, 0.045, 0.999);(0.032, 0.000, 0.000);0.2091842;0.3315618;0
343301;1000390866859585400;63759448351009;(0.253, 1.142, -1.014);(0.028, 0.228, -0.022, 0.973);VALID;(-0.002, 0.015, 1.000);(0.000, 0.000, 0.000);VALID;(0.008, -0.013, 1.000);(-0.032, 0.000, 0.000);0.2033092;VALID;(-0.011, 0.045, 0.999);(0.032, 0.000, 0.000);0.2087713;0.3347738;0
343302;1000390866869627700;63759448351042;(0.253, 1.142, -1.015);(0.028, 0.227, -0.020, 0.973);VALID;(-0.001, 0.015, 1.000);(0.000, 0.000, 0.000);VALID;(0.008, -0.014, 1.000);(-0.032, 0.000, 0.000);0.2044687;VALID;(-0.010, 0.044, 0.999);(0.032, 0.000, 0.000);0.2088796;0.3191528;0
343303;1000390866879577700;63759448351042;(0.253, 1.142, -1.015);(0.028, 0.227, -0.020, 0.973);VALID;(-0.001, 0.015, 1.000);(0.000, 0.000, 0.000);VALID;(0.009, -0.013, 1.000);(-0.032, 0.000, 0.000);0.2037152;VALID;(-0.009, 0.043, 0.999);(0.032, 0.000, 0.000);0.2086912;0.3306153;0
343304;1000390866889579100;63759448351042;(0.253, 1.142, -1.015);(0.028, 0.227, -0.020, 0.973);VALID;(0.000, 0.015, 1.000);(0.000, 0.000, 0.000);VALID;(0.009, -0.012, 1.000);(-0.032, 0.000, 0.000);0.2036648;VALID;(-0.009, 0.043, 0.999);(0.032, 0.000, 0.000);0.2084471;0.3382531;0
343305;1000390866899575000;63759448351042;(0.253, 1.142, -1.015);(0.028, 0.227, -0.020, 0.973);VALID;(0.001, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.010, -0.011, 1.000);(-0.032, 0.000, 0.000);0.2040008;VALID;(-0.009, 0.043, 0.999);(0.032, 0.000, 0.000);0.2081012;0.3738363;0
343306;1000390866909708000;63759448351056;(0.253, 1.142, -1.015);(0.027, 0.226, -0.020, 0.973);VALID;(0.000, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.009, -0.011, 1.000);(-0.032, 0.000, 0.000);0.2031173;VALID;(-0.008, 0.043, 0.999);(0.032, 0.000, 0.000);0.208181;0.3471738;0
343307;1000390866919708500;63759448351073;(0.253, 1.142, -1.015);(0.027, 0.226, -0.020, 0.974);VALID;(-0.001, 0.016, 1.000);(0.000, 0.000, 0.000);VALID;(0.004, -0.011, 1.000);(-0.032, 0.000, 0.000);0.20331;VALID;(-0.008, 0.043, 0.999);(0.032, 0.000, 0.000);0.2081271;0.2462877;0
343308;1000390866929709300;63759448351073;(0.253, 1.142, -1.015);(0.027, 0.226, -0.020, 0.974);VALID;(-0.001, 0.017, 1.000);(0.000, 0.000, 0.000);VALID;(0.005, -0.007, 1.000);(-0.032, 0.000, 0.000);0.2150925;VALID;(-0.008, 0.043, 0.999);(0.032, 0.000, 0.000);0.2079891;2;0
343309;1000390866939697100;63759448351090;(0.252, 1.142, -1.015);(0.026, 0.225, -0.019, 0.974);VALID;(0.002, 0.020, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.003, 1.000);(-0.032, 0.000, 0.000);0.2169145;VALID;(-0.008, 0.042, 0.999);(0.032, 0.000, 0.000);0.2101892;2;0
