Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
25386109;1000796833884395100;63758934803056;(0.313, 1.185, 0.076);(0.150, 0.432, -0.103, 0.884);VALID;(0.022, -0.165, 0.986);(0.000, 0.000, 0.000);VALID;(0.057, -0.161, 0.985);(-0.032, 0.000, 0.000);0.2072883;VALID;(-0.010, -0.168, 0.986);(0.032, 0.000, 0.000);0.2135109;0.9399335;0.4996148
25386110;1000796833894381900;63758934803056;(0.313, 1.185, 0.076);(0.150, 0.432, -0.103, 0.884);VALID;(0.022, -0.165, 0.986);(0.000, 0.000, 0.000);VALID;(0.057, -0.161, 0.985);(-0.032, 0.000, 0.000);0.2074095;VALID;(-0.010, -0.168, 0.986);(0.032, 0.000, 0.000);0.2130282;0.9324672;0.4981774
25386111;1000796833904513500;63758934803072;(0.310, 1.185, 0.077);(0.151, 0.431, -0.099, 0.884);VALID;(0.022, -0.165, 0.986);(0.000, 0.000, 0.000);VALID;(0.058, -0.161, 0.985);(-0.032, 0.000, 0.000);0.2074023;VALID;(-0.010, -0.168, 0.986);(0.032, 0.000, 0.000);0.2129564;0.9227529;0.4735996
25386112;1000796833914522400;63758934803072;(0.310, 1.185, 0.077);(0.151, 0.431, -0.099, 0.884);VALID;(0.022, -0.165, 0.986);(0.000, 0.000, 0.000);VALID;(0.058, -0.162, 0.985);(-0.032, 0.000, 0.000);0.2073701;VALID;(-0.011, -0.168, 0.986);(0.032, 0.000, 0.000);0.2125184;0.9089972;0.4673328
25386113;1000796833924547600;63758934803088;(0.306, 1.185, 0.077);(0.152, 0.431, -0.095, 0.884);VALID;(0.021, -0.165, 0.986);(0.000, 0.000, 0.000);VALID;(0.056, -0.161, 0.985);(-0.032, 0.000, 0.000);0.2093775;VALID;(-0.012, -0.168, 0.986);(0.032, 0.000, 0.000);0.2126109;0.9310004;0.3111988
25386114;1000796833934633600;63758934803108;(0.302, 1.186, 0.078);(0.152, 0.431, -0.089, 0.885);VALID;(0.015, -0.160, 0.987);(0.000, 0.000, 0.000);VALID;(0.049, -0.155, 0.987);(-0.032, 0.000, 0.000);0.206531;VALID;(-0.017, -0.164, 0.986);(0.032, 0.000, 0.000);0.206966;0.9486894;0
25386115;1000796833944513300;63758934803108;(0.302, 1.186, 0.078);(0.152, 0.431, -0.089, 0.885);VALID;(-0.012, -0.121, 0.993);(0.000, 0.000, 0.000);VALID;(0.003, -0.106, 0.994);(-0.032, 0.000, 0.000);0.2001268;VALID;(-0.031, -0.134, 0.990);(0.032, 0.000, 0.000);0.2032282;2;0
25386116;1000796833954532600;63758934803125;(0.298, 1.186, 0.079);(0.152, 0.430, -0.085, 0.886);VALID;(-0.047, -0.076, 0.996);(0.000, 0.000, 0.000);VALID;(-0.042, -0.077, 0.996);(-0.032, 0.000, 0.000);0.1736738;VALID;(-0.055, -0.073, 0.996);(0.032, 0.000, 0.000);0.1950798;2;0
25386117;1000796833964636300;63758934803125;(0.298, 1.186, 0.079);(0.152, 0.430, -0.085, 0.886);VALID;(-0.080, 0.012, 0.997);(0.000, 0.000, 0.000);VALID;(-0.080, 0.026, 0.996);(-0.032, 0.000, 0.000);0.2019452;VALID;(-0.083, 0.000, 0.997);(0.032, 0.000, 0.000);0.1911431;2;0
25386118;1000796833974640900;63758934803142;(0.295, 1.187, 0.080);(0.151, 0.430, -0.080, 0.887);VALID;(-0.107, 0.070, 0.992);(0.000, 0.000, 0.000);VALID;(-0.102, 0.068, 0.992);(-0.032, 0.000, 0.000);0.2012525;VALID;(-0.112, 0.073, 0.991);(0.032, 0.000, 0.000);0.191021;2;0
25386119;1000796833984638000;63758934803142;(0.295, 1.187, 0.080);(0.151, 0.430, -0.080, 0.887);VALID;(-0.128, 0.129, 0.983);(0.000, 0.000, 0.000);VALID;(-0.120, 0.128, 0.984);(-0.032, 0.000, 0.000);0.1822878;VALID;(-0.136, 0.131, 0.982);(0.032, 0.000, 0.000);0.1914369;2;0
25386120;1000796833994678600;63758934803159;(0.291, 1.188, 0.081);(0.150, 0.430, -0.076, 0.887);VALID;(-0.148, 0.171, 0.974);(0.000, 0.000, 0.000);VALID;(-0.142, 0.169, 0.975);(-0.032, 0.000, 0.000);0.1769219;VALID;(-0.155, 0.174, 0.972);(0.032, 0.000, 0.000);0.1915152;2;0
25386121;1000796834004700500;63758934803178;(0.288, 1.188, 0.081);(0.148, 0.430, -0.073, 0.888);VALID;(-0.160, 0.197, 0.967);(0.000, 0.000, 0.000);VALID;(-0.154, 0.199, 0.968);(-0.032, 0.000, 0.000);0.179861;VALID;(-0.165, 0.194, 0.967);(0.032, 0.000, 0.000);0.1913387;2;0
25386122;1000796834014641300;63758934803178;(0.288, 1.188, 0.081);(0.148, 0.430, -0.073, 0.888);VALID;(-0.172, 0.216, 0.961);(0.000, 0.000, 0.000);VALID;(-0.156, 0.215, 0.964);(-0.032, 0.000, 0.000);0.1829747;VALID;(-0.188, 0.217, 0.958);(0.032, 0.000, 0.000);0.1919803;2;0
25386123;1000796834024772100;63758934803189;(0.284, 1.189, 0.082);(0.146, 0.430, -0.069, 0.888);VALID;(-0.183, 0.228, 0.956);(0.000, 0.000, 0.000);VALID;(-0.168, 0.226, 0.960);(-0.032, 0.000, 0.000);0.1935983;VALID;(-0.200, 0.232, 0.952);(0.032, 0.000, 0.000);0.1915434;2;0
25386124;1000796834034770400;63758934803205;(0.280, 1.190, 0.083);(0.145, 0.431, -0.065, 0.889);VALID;(-0.197, 0.238, 0.951);(0.000, 0.000, 0.000);VALID;(-0.174, 0.232, 0.957);(-0.032, 0.000, 0.000);0.1934936;VALID;(-0.219, 0.247, 0.944);(0.032, 0.000, 0.000);0.1902512;2;0
25386125;1000796834044819200;63758934803205;(0.280, 1.190, 0.083);(0.145, 0.431, -0.065, 0.889);VALID;(-0.204, 0.245, 0.948);(0.000, 0.000, 0.000);VALID;(-0.177, 0.239, 0.955);(-0.032, 0.000, 0.000);0.1931814;VALID;(-0.229, 0.254, 0.940);(0.032, 0.000, 0.000);0.1902556;1.043293;0
25386126;1000796834054754500;63758934803222;(0.276, 1.190, 0.083);(0.143, 0.431, -0.062, 0.889);VALID;(-0.208, 0.251, 0.945);(0.000, 0.000, 0.000);VALID;(-0.179, 0.244, 0.953);(-0.032, 0.000, 0.000);0.1927798;VALID;(-0.236, 0.259, 0.937);(0.032, 0.000, 0.000);0.1902106;0.9704959;0
25386127;1000796834064783800;63758934803223;(0.276, 1.190, 0.083);(0.143, 0.431, -0.062, 0.889);VALID;(-0.211, 0.252, 0.944);(0.000, 0.000, 0.000);VALID;(-0.180, 0.245, 0.953);(-0.032, 0.000, 0.000);0.1925135;VALID;(-0.239, 0.261, 0.935);(0.032, 0.000, 0.000);0.189925;0.9284037;0
25386128;1000796834074785700;63758934803255;(0.268, 1.192, 0.085);(0.139, 0.433, -0.055, 0.889);VALID;(-0.213, 0.256, 0.943);(0.000, 0.000, 0.000);VALID;(-0.181, 0.250, 0.951);(-0.032, 0.000, 0.000);0.1921768;VALID;(-0.241, 0.262, 0.935);(0.032, 0.000, 0.000);0.1896222;0.9489011;0
25386129;1000796834084766300;63758934803255;(0.268, 1.192, 0.085);(0.139, 0.433, -0.055, 0.889);VALID;(-0.214, 0.254, 0.943);(0.000, 0.000, 0.000);VALID;(-0.181, 0.249, 0.951);(-0.032, 0.000, 0.000);0.1915909;VALID;(-0.241, 0.261, 0.935);(0.032, 0.000, 0.000);0.1894758;0.9439493;0
25386130;1000796834094874800;63758934803255;(0.268, 1.192, 0.085);(0.139, 0.433, -0.055, 0.889);VALID;(-0.213, 0.253, 0.944);(0.000, 0.000, 0.000);VALID;(-0.181, 0.249, 0.951);(-0.032, 0.000, 0.000);0.1908817;VALID;(-0.241, 0.259, 0.935);(0.032, 0.000, 0.000);0.1890581;0.9702979;0
25386131;1000796834104890400;63758934803268;(0.265, 1.193, 0.085);(0.138, 0.434, -0.052, 0.889);VALID;(-0.212, 0.252, 0.944);(0.000, 0.000, 0.000);VALID;(-0.182, 0.248, 0.952);(-0.032, 0.000, 0.000);0.1903083;VALID;(-0.239, 0.257, 0.936);(0.032, 0.000, 0.000);0.189056;1.008177;0
25386132;1000796834114919100;63758934803286;(0.261, 1.193, 0.086);(0.136, 0.436, -0.049, 0.888);VALID;(-0.212, 0.251, 0.945);(0.000, 0.000, 0.000);VALID;(-0.181, 0.247, 0.952);(-0.032, 0.000, 0.000);0.1896668;VALID;(-0.239, 0.255, 0.937);(0.032, 0.000, 0.000);0.1888621;1.013328;0
25386133;1000796834125007700;63758934803286;(0.261, 1.193, 0.086);(0.136, 0.436, -0.049, 0.888);VALID;(-0.210, 0.248, 0.946);(0.000, 0.000, 0.000);VALID;(-0.180, 0.245, 0.953);(-0.032, 0.000, 0.000);0.1888404;VALID;(-0.238, 0.252, 0.938);(0.032, 0.000, 0.000);0.1883696;1.030354;0
25386134;1000796834134892700;63758934803302;(0.257, 1.194, 0.086);(0.134, 0.438, -0.046, 0.888);VALID;(-0.209, 0.246, 0.946);(0.000, 0.000, 0.000);VALID;(-0.179, 0.244, 0.953);(-0.032, 0.000, 0.000);0.1883976;VALID;(-0.236, 0.249, 0.939);(0.032, 0.000, 0.000);0.188;1.038271;0
25386135;1000796834144911000;63758934803302;(0.257, 1.194, 0.086);(0.134, 0.438, -0.046, 0.888);VALID;(-0.208, 0.244, 0.947);(0.000, 0.000, 0.000);VALID;(-0.178, 0.242, 0.954);(-0.032, 0.000, 0.000);0.1877346;VALID;(-0.235, 0.247, 0.940);(0.032, 0.000, 0.000);0.1876321;1.039615;0
25386136;1000796834155013000;63758934803318;(0.252, 1.195, 0.087);(0.132, 0.440, -0.044, 0.887);VALID;(-0.207, 0.243, 0.948);(0.000, 0.000, 0.000);VALID;(-0.177, 0.240, 0.954);(-0.032, 0.000, 0.000);0.1868842;VALID;(-0.234, 0.246, 0.941);(0.032, 0.000, 0.000);0.1869634;1.038999;0
25386137;1000796834165026300;63758934803335;(0.248, 1.195, 0.087);(0.130, 0.443, -0.042, 0.886);VALID;(-0.206, 0.241, 0.948);(0.000, 0.000, 0.000);VALID;(-0.176, 0.239, 0.955);(-0.032, 0.000, 0.000);0.1860471;VALID;(-0.233, 0.241, 0.942);(0.032, 0.000, 0.000);0.1849966;1.063097;0
25386138;1000796834175032700;63758934803335;(0.248, 1.195, 0.087);(0.130, 0.443, -0.042, 0.886);VALID;(-0.206, 0.238, 0.949);(0.000, 0.000, 0.000);VALID;(-0.176, 0.238, 0.955);(-0.032, 0.000, 0.000);0.1857202;VALID;(-0.233, 0.235, 0.944);(0.032, 0.000, 0.000);0.1849599;1.067392;0
25386139;1000796834185014800;63758934803352;(0.244, 1.196, 0.088);(0.129, 0.446, -0.040, 0.885);VALID;(-0.205, 0.234, 0.950);(0.000, 0.000, 0.000);VALID;(-0.175, 0.237, 0.956);(-0.032, 0.000, 0.000);0.1854284;VALID;(-0.233, 0.230, 0.945);(0.032, 0.000, 0.000);0.1846853;1.060895;0
25386140;1000796834195090900;63758934803367;(0.240, 1.196, 0.088);(0.128, 0.448, -0.039, 0.884);VALID;(-0.205, 0.233, 0.951);(0.000, 0.000, 0.000);VALID;(-0.175, 0.235, 0.956);(-0.032, 0.000, 0.000);0.1851084;VALID;(-0.232, 0.229, 0.945);(0.032, 0.000, 0.000);0.184466;1.05195;0
25386141;1000796834205012600;63758934803367;(0.240, 1.196, 0.088);(0.128, 0.448, -0.039, 0.884);VALID;(-0.204, 0.231, 0.951);(0.000, 0.000, 0.000);VALID;(-0.174, 0.233, 0.957);(-0.032, 0.000, 0.000);0.185025;VALID;(-0.232, 0.228, 0.946);(0.032, 0.000, 0.000);0.1840516;1.04756;0
25386142;1000796834215155000;63758934803386;(0.236, 1.197, 0.089);(0.127, 0.452, -0.038, 0.882);VALID;(-0.204, 0.228, 0.952);(0.000, 0.000, 0.000);VALID;(-0.173, 0.230, 0.958);(-0.032, 0.000, 0.000);0.1826025;VALID;(-0.231, 0.226, 0.946);(0.032, 0.000, 0.000);0.1835949;1.049768;0
25386143;1000796834225155000;63758934803386;(0.236, 1.197, 0.089);(0.127, 0.452, -0.038, 0.882);VALID;(-0.204, 0.223, 0.953);(0.000, 0.000, 0.000);VALID;(-0.174, 0.225, 0.959);(-0.032, 0.000, 0.000);0.1846596;VALID;(-0.231, 0.221, 0.947);(0.032, 0.000, 0.000);0.1827964;1.057651;0
25386144;1000796834235152600;63758934803403;(0.233, 1.197, 0.089);(0.126, 0.455, -0.037, 0.881);VALID;(-0.204, 0.219, 0.954);(0.000, 0.000, 0.000);VALID;(-0.174, 0.221, 0.960);(-0.032, 0.000, 0.000);0.1823592;VALID;(-0.231, 0.217, 0.948);(0.032, 0.000, 0.000);0.1827792;1.067857;0
25386145;1000796834245185500;63758934803403;(0.233, 1.197, 0.089);(0.126, 0.455, -0.037, 0.881);VALID;(-0.204, 0.216, 0.955);(0.000, 0.000, 0.000);VALID;(-0.174, 0.217, 0.960);(-0.032, 0.000, 0.000);0.1811142;VALID;(-0.231, 0.215, 0.949);(0.032, 0.000, 0.000);0.1827343;1.075684;0
25386146;1000796834255139900;63758934803419;(0.230, 1.198, 0.089);(0.125, 0.459, -0.036, 0.879);VALID;(-0.204, 0.213, 0.956);(0.000, 0.000, 0.000);VALID;(-0.174, 0.213, 0.961);(-0.032, 0.000, 0.000);0.1850453;VALID;(-0.231, 0.214, 0.949);(0.032, 0.000, 0.000);0.1825828;1.078386;0
25386147;1000796834265153900;63758934803442;(0.225, 1.198, 0.090);(0.123, 0.464, -0.035, 0.876);VALID;(-0.204, 0.210, 0.956);(0.000, 0.000, 0.000);VALID;(-0.175, 0.209, 0.962);(-0.032, 0.000, 0.000);0.1850362;VALID;(-0.231, 0.211, 0.950);(0.032, 0.000, 0.000);0.1824635;1.079511;0
25386148;1000796834275168400;63758934803442;(0.225, 1.198, 0.090);(0.123, 0.464, -0.035, 0.876);VALID;(-0.199, 0.211, 0.957);(0.000, 0.000, 0.000);VALID;(-0.172, 0.211, 0.962);(-0.032, 0.000, 0.000);0.1782088;VALID;(-0.223, 0.211, 0.952);(0.032, 0.000, 0.000);0.178097;2;0
25386149;1000796834285278000;63758934803457;(0.223, 1.198, 0.090);(0.122, 0.469, -0.035, 0.874);VALID;(-0.183, 0.213, 0.960);(0.000, 0.000, 0.000);VALID;(-0.164, 0.213, 0.963);(-0.032, 0.000, 0.000);0.163777;VALID;(-0.199, 0.214, 0.956);(0.032, 0.000, 0.000);0.1776958;2;0
25386150;1000796834295272600;63758934803457;(0.223, 1.198, 0.090);(0.122, 0.469, -0.035, 0.874);VALID;(-0.158, 0.216, 0.963);(0.000, 0.000, 0.000);VALID;(-0.152, 0.215, 0.965);(-0.032, 0.000, 0.000);0.1621444;VALID;(-0.159, 0.218, 0.963);(0.032, 0.000, 0.000);0.1755019;2;0
25386151;1000796834305286600;63758934803475;(0.221, 1.199, 0.091);(0.121, 0.473, -0.035, 0.872);VALID;(-0.084, 0.220, 0.972);(0.000, 0.000, 0.000);VALID;(-0.089, 0.220, 0.971);(-0.032, 0.000, 0.000);0.1669013;VALID;(-0.077, 0.219, 0.973);(0.032, 0.000, 0.000);0.1759738;2;0
25386152;1000796834315281300;63758934803475;(0.221, 1.199, 0.091);(0.121, 0.473, -0.035, 0.872);VALID;(-0.014, 0.228, 0.974);(0.000, 0.000, 0.000);VALID;(-0.014, 0.229, 0.973);(-0.032, 0.000, 0.000);0.1727725;VALID;(-0.016, 0.224, 0.974);(0.032, 0.000, 0.000);0.177819;2;0
25386154;1000796834335284100;63758934803507;(0.219, 1.201, 0.091);(0.119, 0.482, -0.035, 0.867);VALID;(0.087, 0.237, 0.968);(0.000, 0.000, 0.000);VALID;(0.089, 0.239, 0.967);(-0.032, 0.000, 0.000);0.176251;VALID;(0.082, 0.232, 0.969);(0.032, 0.000, 0.000);0.1842708;2;0
25386155;1000796834345408600;63758934803507;(0.219, 1.201, 0.091);(0.119, 0.482, -0.035, 0.867);VALID;(0.163, 0.244, 0.956);(0.000, 0.000, 0.000);VALID;(0.162, 0.248, 0.955);(-0.032, 0.000, 0.000);0.1746729;VALID;(0.163, 0.235, 0.958);(0.032, 0.000, 0.000);0.1815709;2;0
25386156;1000796834355411300;63758934803540;(0.216, 1.201, 0.092);(0.118, 0.487, -0.035, 0.865);VALID;(0.206, 0.248, 0.947);(0.000, 0.000, 0.000);VALID;(0.214, 0.255, 0.943);(-0.032, 0.000, 0.000);0.1738722;VALID;(0.200, 0.239, 0.950);(0.032, 0.000, 0.000);0.184329;2;0
25386157;1000796834365387700;63758934803540;(0.216, 1.201, 0.092);(0.118, 0.487, -0.035, 0.865);VALID;(0.241, 0.248, 0.938);(0.000, 0.000, 0.000);VALID;(0.249, 0.257, 0.934);(-0.032, 0.000, 0.000);0.1745217;VALID;(0.234, 0.238, 0.943);(0.032, 0.000, 0.000);0.1863057;2;0
25386158;1000796834375415000;63758934803540;(0.216, 1.201, 0.092);(0.118, 0.487, -0.035, 0.865);VALID;(0.264, 0.246, 0.933);(0.000, 0.000, 0.000);VALID;(0.271, 0.256, 0.928);(-0.032, 0.000, 0.000);0.1702807;VALID;(0.257, 0.236, 0.937);(0.032, 0.000, 0.000);0.186592;2;0
25386159;1000796834385390500;63758934803591;(0.211, 1.202, 0.092);(0.116, 0.499, -0.036, 0.858);VALID;(0.278, 0.243, 0.929);(0.000, 0.000, 0.000);VALID;(0.280, 0.258, 0.925);(-0.032, 0.000, 0.000);0.1649209;VALID;(0.275, 0.232, 0.933);(0.032, 0.000, 0.000);0.187164;2;0
25386160;1000796834395382100;63758934803591;(0.211, 1.202, 0.092);(0.116, 0.499, -0.036, 0.858);VALID;(0.280, 0.242, 0.929);(0.000, 0.000, 0.000);VALID;(0.277, 0.259, 0.925);(-0.032, 0.000, 0.000);0.1642068;VALID;(0.282, 0.230, 0.931);(0.032, 0.000, 0.000);0.1876154;2;0
25386161;1000796834405506200;63758934803591;(0.211, 1.202, 0.092);(0.116, 0.499, -0.036, 0.858);VALID;(0.281, 0.241, 0.929);(0.000, 0.000, 0.000);VALID;(0.275, 0.259, 0.926);(-0.032, 0.000, 0.000);0.1610895;VALID;(0.285, 0.229, 0.931);(0.032, 0.000, 0.000);0.1876294;2;0
25386162;1000796834415506100;63758934803591;(0.211, 1.202, 0.092);(0.116, 0.499, -0.036, 0.858);VALID;(0.289, 0.238, 0.927);(0.000, 0.000, 0.000);VALID;(0.289, 0.254, 0.923);(-0.032, 0.000, 0.000);0.1676625;VALID;(0.288, 0.227, 0.930);(0.032, 0.000, 0.000);0.1872109;2;0
25386163;1000796834425518400;63758934803591;(0.211, 1.202, 0.092);(0.116, 0.499, -0.036, 0.858);VALID;(0.288, 0.236, 0.928);(0.000, 0.000, 0.000);VALID;(0.282, 0.252, 0.926);(-0.032, 0.000, 0.000);0.1685034;VALID;(0.299, 0.223, 0.928);(0.032, 0.000, 0.000);0.187222;2;0
25386164;1000796834435519700;63758934803619;(0.202, 1.202, 0.093);(0.113, 0.523, -0.038, 0.844);VALID;(0.284, 0.232, 0.930);(0.000, 0.000, 0.000);VALID;(0.275, 0.248, 0.929);(-0.032, 0.000, 0.000);0.1712922;VALID;(0.297, 0.217, 0.930);(0.032, 0.000, 0.000);0.1871902;2;0
25386165;1000796834445528000;63758934803619;(0.202, 1.202, 0.093);(0.113, 0.523, -0.038, 0.844);VALID;(0.286, 0.222, 0.932);(0.000, 0.000, 0.000);VALID;(0.277, 0.238, 0.931);(-0.032, 0.000, 0.000);0.1716257;VALID;(0.296, 0.210, 0.932);(0.032, 0.000, 0.000);0.1872544;2;0
25386166;1000796834455516500;63758934803619;(0.202, 1.202, 0.093);(0.113, 0.523, -0.038, 0.844);VALID;(0.287, 0.212, 0.934);(0.000, 0.000, 0.000);VALID;(0.279, 0.227, 0.933);(-0.032, 0.000, 0.000);0.1726395;VALID;(0.297, 0.202, 0.933);(0.032, 0.000, 0.000);0.1870692;2;0
25386167;1000796834465518100;63758934803636;(0.199, 1.202, 0.093);(0.113, 0.529, -0.038, 0.840);VALID;(0.285, 0.207, 0.936);(0.000, 0.000, 0.000);VALID;(0.279, 0.217, 0.935);(-0.032, 0.000, 0.000);0.1766291;VALID;(0.294, 0.198, 0.935);(0.032, 0.000, 0.000);0.1871526;2;0
25386168;1000796834475660000;63758934803636;(0.199, 1.202, 0.093);(0.113, 0.529, -0.038, 0.840);VALID;(0.286, 0.202, 0.937);(0.000, 0.000, 0.000);VALID;(0.283, 0.210, 0.936);(-0.032, 0.000, 0.000);0.1772248;VALID;(0.291, 0.196, 0.937);(0.032, 0.000, 0.000);0.1849727;2;0
25386169;1000796834485682100;63758934803652;(0.197, 1.202, 0.093);(0.112, 0.536, -0.039, 0.836);VALID;(0.285, 0.200, 0.938);(0.000, 0.000, 0.000);VALID;(0.287, 0.204, 0.936);(-0.032, 0.000, 0.000);0.1780083;VALID;(0.284, 0.197, 0.938);(0.032, 0.000, 0.000);0.186469;2;0
25386170;1000796834495645200;63758934803652;(0.197, 1.202, 0.093);(0.112, 0.536, -0.039, 0.836);VALID;(0.283, 0.198, 0.938);(0.000, 0.000, 0.000);VALID;(0.288, 0.200, 0.937);(-0.032, 0.000, 0.000);0.1791975;VALID;(0.281, 0.196, 0.940);(0.032, 0.000, 0.000);0.1864164;2;0
25386171;1000796834505654400;63758934803673;(0.195, 1.203, 0.093);(0.111, 0.542, -0.039, 0.832);VALID;(0.278, 0.198, 0.940);(0.000, 0.000, 0.000);VALID;(0.280, 0.201, 0.939);(-0.032, 0.000, 0.000);0.1735581;VALID;(0.279, 0.195, 0.940);(0.032, 0.000, 0.000);0.1860944;2;0
25386172;1000796834515645100;63758934803673;(0.195, 1.203, 0.093);(0.111, 0.542, -0.039, 0.832);VALID;(0.276, 0.197, 0.941);(0.000, 0.000, 0.000);VALID;(0.278, 0.200, 0.939);(-0.032, 0.000, 0.000);0.1739306;VALID;(0.274, 0.194, 0.942);(0.032, 0.000, 0.000);0.185265;2;0
25386173;1000796834525653000;63758934803685;(0.192, 1.203, 0.094);(0.111, 0.548, -0.039, 0.828);VALID;(0.271, 0.195, 0.943);(0.000, 0.000, 0.000);VALID;(0.276, 0.198, 0.941);(-0.032, 0.000, 0.000);0.1751093;VALID;(0.266, 0.192, 0.945);(0.032, 0.000, 0.000);0.1847776;2;0
25386174;1000796834535777000;63758934803703;(0.190, 1.203, 0.094);(0.111, 0.554, -0.040, 0.824);VALID;(0.261, 0.196, 0.945);(0.000, 0.000, 0.000);VALID;(0.265, 0.199, 0.944);(-0.032, 0.000, 0.000);0.1730632;VALID;(0.255, 0.192, 0.948);(0.032, 0.000, 0.000);0.1838971;2;0
25386175;1000796834545797000;63758934803703;(0.190, 1.203, 0.094);(0.111, 0.554, -0.040, 0.824);VALID;(0.250, 0.196, 0.948);(0.000, 0.000, 0.000);VALID;(0.256, 0.199, 0.946);(-0.032, 0.000, 0.000);0.1733889;VALID;(0.244, 0.193, 0.951);(0.032, 0.000, 0.000);0.1829088;2;0
25386176;1000796834555769500;63758934803719;(0.188, 1.203, 0.094);(0.110, 0.560, -0.040, 0.820);VALID;(0.242, 0.196, 0.950);(0.000, 0.000, 0.000);VALID;(0.250, 0.198, 0.948);(-0.032, 0.000, 0.000);0.1740553;VALID;(0.233, 0.193, 0.953);(0.032, 0.000, 0.000);0.1823466;2;0
25386177;1000796834565765300;63758934803735;(0.186, 1.203, 0.095);(0.110, 0.566, -0.041, 0.816);VALID;(0.237, 0.195, 0.952);(0.000, 0.000, 0.000);VALID;(0.249, 0.197, 0.948);(-0.032, 0.000, 0.000);0.1740376;VALID;(0.222, 0.193, 0.956);(0.032, 0.000, 0.000);0.1823122;2;0
25386178;1000796834575770900;63758934803735;(0.186, 1.203, 0.095);(0.110, 0.566, -0.041, 0.816);VALID;(0.222, 0.194, 0.956);(0.000, 0.000, 0.000);VALID;(0.232, 0.194, 0.953);(-0.032, 0.000, 0.000);0.1784812;VALID;(0.211, 0.194, 0.958);(0.032, 0.000, 0.000);0.1820288;2;0
25386179;1000796834585764700;63758934803753;(0.184, 1.203, 0.095);(0.110, 0.571, -0.041, 0.813);VALID;(0.211, 0.193, 0.958);(0.000, 0.000, 0.000);VALID;(0.222, 0.191, 0.956);(-0.032, 0.000, 0.000);0.1785722;VALID;(0.201, 0.193, 0.960);(0.032, 0.000, 0.000);0.1820142;2;0
25386180;1000796834595883600;63758934803771;(0.182, 1.203, 0.096);(0.110, 0.578, -0.042, 0.808);VALID;(0.199, 0.192, 0.961);(0.000, 0.000, 0.000);VALID;(0.207, 0.191, 0.960);(-0.032, 0.000, 0.000);0.1784631;VALID;(0.191, 0.193, 0.962);(0.032, 0.000, 0.000);0.1818801;2;0
25386181;1000796834605886900;63758934803771;(0.182, 1.203, 0.096);(0.110, 0.578, -0.042, 0.808);VALID;(0.190, 0.191, 0.963);(0.000, 0.000, 0.000);VALID;(0.198, 0.189, 0.962);(-0.032, 0.000, 0.000);0.1784638;VALID;(0.182, 0.193, 0.964);(0.032, 0.000, 0.000);0.18111;2;0
25386182;1000796834615892200;63758934803788;(0.180, 1.203, 0.097);(0.110, 0.584, -0.043, 0.803);VALID;(0.184, 0.191, 0.964);(0.000, 0.000, 0.000);VALID;(0.197, 0.189, 0.962);(-0.032, 0.000, 0.000);0.1784676;VALID;(0.173, 0.193, 0.966);(0.032, 0.000, 0.000);0.1796072;2;0
25386183;1000796834625899400;63758934803788;(0.180, 1.203, 0.097);(0.110, 0.584, -0.043, 0.803);VALID;(0.174, 0.193, 0.966);(0.000, 0.000, 0.000);VALID;(0.195, 0.189, 0.962);(-0.032, 0.000, 0.000);0.177534;VALID;(0.154, 0.195, 0.969);(0.032, 0.000, 0.000);0.1830528;2;0
25386184;1000796834635888900;63758934803805;(0.178, 1.203, 0.097);(0.110, 0.589, -0.043, 0.799);VALID;(0.163, 0.194, 0.967);(0.000, 0.000, 0.000);VALID;(0.187, 0.190, 0.964);(-0.032, 0.000, 0.000);0.1744967;VALID;(0.141, 0.196, 0.970);(0.032, 0.000, 0.000);0.1811582;2;0
25386185;1000796834645903900;63758934803805;(0.178, 1.203, 0.097);(0.110, 0.589, -0.043, 0.799);VALID;(0.153, 0.195, 0.969);(0.000, 0.000, 0.000);VALID;(0.173, 0.191, 0.966);(-0.032, 0.000, 0.000);0.1758105;VALID;(0.136, 0.197, 0.971);(0.032, 0.000, 0.000);0.1808643;2;0
25386186;1000796834655894900;63758934803820;(0.176, 1.203, 0.098);(0.110, 0.594, -0.044, 0.796);VALID;(0.148, 0.195, 0.970);(0.000, 0.000, 0.000);VALID;(0.167, 0.191, 0.967);(-0.032, 0.000, 0.000);0.1752329;VALID;(0.132, 0.197, 0.972);(0.032, 0.000, 0.000);0.1797677;2;0
25386187;1000796834666017500;63758934803854;(0.172, 1.203, 0.100);(0.110, 0.606, -0.045, 0.787);VALID;(0.143, 0.195, 0.970);(0.000, 0.000, 0.000);VALID;(0.163, 0.192, 0.968);(-0.032, 0.000, 0.000);0.1745241;VALID;(0.126, 0.198, 0.972);(0.032, 0.000, 0.000);0.1783983;2;0
25386189;1000796834686007700;63758934803854;(0.172, 1.203, 0.100);(0.110, 0.606, -0.045, 0.787);VALID;(0.122, 0.195, 0.973);(0.000, 0.000, 0.000);VALID;(0.156, 0.192, 0.969);(-0.032, 0.000, 0.000);0.1740357;VALID;(0.087, 0.197, 0.977);(0.032, 0.000, 0.000);0.1751659;0.9005262;0
