Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
25670174;1000799680156089200;63758937649690;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.059, -0.287, 0.956);(0.000, 0.000, 0.000);VALID;(0.087, -0.275, 0.957);(-0.032, 0.000, 0.000);0.2293909;VALID;(0.021, -0.303, 0.953);(0.032, 0.000, 0.000);0.2444593;0.8106838;0
25670175;1000799680166078100;63758937649690;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.059, -0.285, 0.957);(0.000, 0.000, 0.000);VALID;(0.086, -0.272, 0.958);(-0.032, 0.000, 0.000);0.2296511;VALID;(0.022, -0.302, 0.953);(0.032, 0.000, 0.000);0.2433855;0.8067365;0
25670176;1000799680176094800;63758937649690;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.061, -0.283, 0.957);(0.000, 0.000, 0.000);VALID;(0.087, -0.269, 0.959);(-0.032, 0.000, 0.000);0.2292981;VALID;(0.023, -0.301, 0.953);(0.032, 0.000, 0.000);0.2414886;0.7869357;0
25670177;1000799680186081200;63758937649690;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.055, -0.284, 0.957);(0.000, 0.000, 0.000);VALID;(0.083, -0.269, 0.959);(-0.032, 0.000, 0.000);0.2272025;VALID;(0.018, -0.302, 0.953);(0.032, 0.000, 0.000);0.2374967;0.7785375;0
25670178;1000799680196155100;63758937649690;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.053, -0.285, 0.957);(0.000, 0.000, 0.000);VALID;(0.076, -0.270, 0.960);(-0.032, 0.000, 0.000);0.2266028;VALID;(0.015, -0.303, 0.953);(0.032, 0.000, 0.000);0.2374076;0.8060392;0
25670179;1000799680206076600;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.048, -0.286, 0.957);(0.000, 0.000, 0.000);VALID;(0.068, -0.271, 0.960);(-0.032, 0.000, 0.000);0.2263616;VALID;(0.009, -0.303, 0.953);(0.032, 0.000, 0.000);0.2373437;0.8132429;0
25670180;1000799680216194700;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.042, -0.286, 0.957);(0.000, 0.000, 0.000);VALID;(0.061, -0.271, 0.961);(-0.032, 0.000, 0.000);0.2263922;VALID;(0.003, -0.304, 0.953);(0.032, 0.000, 0.000);0.2370308;0.818252;0
25670181;1000799680226212700;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.037, -0.287, 0.957);(0.000, 0.000, 0.000);VALID;(0.056, -0.272, 0.961);(-0.032, 0.000, 0.000);0.2261183;VALID;(-0.003, -0.306, 0.952);(0.032, 0.000, 0.000);0.2362427;0.8048366;0
25670182;1000799680236211300;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.031, -0.288, 0.957);(0.000, 0.000, 0.000);VALID;(0.051, -0.272, 0.961);(-0.032, 0.000, 0.000);0.2259368;VALID;(-0.007, -0.308, 0.952);(0.032, 0.000, 0.000);0.235232;0.7925217;0
25670183;1000799680246204600;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.027, -0.288, 0.957);(0.000, 0.000, 0.000);VALID;(0.046, -0.273, 0.961);(-0.032, 0.000, 0.000);0.2256892;VALID;(-0.010, -0.309, 0.951);(0.032, 0.000, 0.000);0.2342938;0.7867657;0
25670184;1000799680256234200;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.023, -0.289, 0.957);(0.000, 0.000, 0.000);VALID;(0.044, -0.273, 0.961);(-0.032, 0.000, 0.000);0.2252026;VALID;(-0.014, -0.309, 0.951);(0.032, 0.000, 0.000);0.2333629;0.7741947;0
25670185;1000799680266195600;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.021, -0.289, 0.957);(0.000, 0.000, 0.000);VALID;(0.042, -0.273, 0.961);(-0.032, 0.000, 0.000);0.2247365;VALID;(-0.016, -0.309, 0.951);(0.032, 0.000, 0.000);0.2324035;0.7687591;0
25670186;1000799680276353900;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.019, -0.289, 0.957);(0.000, 0.000, 0.000);VALID;(0.041, -0.273, 0.961);(-0.032, 0.000, 0.000);0.2239071;VALID;(-0.018, -0.309, 0.951);(0.032, 0.000, 0.000);0.2315594;0.7679756;0
25670188;1000799680296345500;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.018, -0.289, 0.957);(0.000, 0.000, 0.000);VALID;(0.040, -0.273, 0.961);(-0.032, 0.000, 0.000);0.2230879;VALID;(-0.019, -0.309, 0.951);(0.032, 0.000, 0.000);0.2308951;0.7722225;0
25670189;1000799680306340800;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.017, -0.289, 0.957);(0.000, 0.000, 0.000);VALID;(0.039, -0.273, 0.961);(-0.032, 0.000, 0.000);0.2223692;VALID;(-0.019, -0.308, 0.951);(0.032, 0.000, 0.000);0.230079;0.7758735;0
25670190;1000799680316430200;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.016, -0.288, 0.957);(0.000, 0.000, 0.000);VALID;(0.039, -0.272, 0.961);(-0.032, 0.000, 0.000);0.2219825;VALID;(-0.020, -0.308, 0.951);(0.032, 0.000, 0.000);0.2294438;0.778586;0
25670191;1000799680326331800;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.015, -0.288, 0.958);(0.000, 0.000, 0.000);VALID;(0.038, -0.272, 0.962);(-0.032, 0.000, 0.000);0.2212363;VALID;(-0.021, -0.307, 0.951);(0.032, 0.000, 0.000);0.2288994;0.7786768;0
25670192;1000799680336453700;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.014, -0.288, 0.958);(0.000, 0.000, 0.000);VALID;(0.038, -0.272, 0.962);(-0.032, 0.000, 0.000);0.2205871;VALID;(-0.022, -0.307, 0.952);(0.032, 0.000, 0.000);0.228418;0.7802904;0
25670193;1000799680346470400;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.013, -0.287, 0.958);(0.000, 0.000, 0.000);VALID;(0.037, -0.271, 0.962);(-0.032, 0.000, 0.000);0.2201544;VALID;(-0.022, -0.306, 0.952);(0.032, 0.000, 0.000);0.2278966;0.7851532;0
25670194;1000799680356453200;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.013, -0.287, 0.958);(0.000, 0.000, 0.000);VALID;(0.037, -0.271, 0.962);(-0.032, 0.000, 0.000);0.2192648;VALID;(-0.022, -0.305, 0.952);(0.032, 0.000, 0.000);0.2275178;0.7948148;0
25670195;1000799680366466500;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.013, -0.287, 0.958);(0.000, 0.000, 0.000);VALID;(0.036, -0.271, 0.962);(-0.032, 0.000, 0.000);0.2181748;VALID;(-0.022, -0.304, 0.952);(0.032, 0.000, 0.000);0.2270962;0.8056391;0
25670196;1000799680376451400;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.013, -0.286, 0.958);(0.000, 0.000, 0.000);VALID;(0.036, -0.271, 0.962);(-0.032, 0.000, 0.000);0.2176398;VALID;(-0.022, -0.303, 0.953);(0.032, 0.000, 0.000);0.226627;0.8193034;0
25670197;1000799680386456400;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.012, -0.285, 0.958);(0.000, 0.000, 0.000);VALID;(0.035, -0.270, 0.962);(-0.032, 0.000, 0.000);0.2170781;VALID;(-0.022, -0.302, 0.953);(0.032, 0.000, 0.000);0.2262646;0.8328904;0.7240969
25670198;1000799680396463000;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.012, -0.285, 0.958);(0.000, 0.000, 0.000);VALID;(0.035, -0.270, 0.962);(-0.032, 0.000, 0.000);0.2165844;VALID;(-0.022, -0.301, 0.953);(0.032, 0.000, 0.000);0.2258649;0.8491633;0.7267367
25670199;1000799680406585400;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.012, -0.284, 0.959);(0.000, 0.000, 0.000);VALID;(0.034, -0.269, 0.962);(-0.032, 0.000, 0.000);0.2162402;VALID;(-0.022, -0.300, 0.954);(0.032, 0.000, 0.000);0.2254423;0.8585911;0.7805054
25670200;1000799680416580400;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.011, -0.284, 0.959);(0.000, 0.000, 0.000);VALID;(0.034, -0.269, 0.962);(-0.032, 0.000, 0.000);0.2155474;VALID;(-0.021, -0.300, 0.954);(0.032, 0.000, 0.000);0.2248741;0.8702452;0.8289357
25670201;1000799680426582700;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.011, -0.284, 0.959);(0.000, 0.000, 0.000);VALID;(0.033, -0.269, 0.963);(-0.032, 0.000, 0.000);0.2150878;VALID;(-0.021, -0.299, 0.954);(0.032, 0.000, 0.000);0.2243491;0.8785557;0.8619229
25670202;1000799680436569900;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.011, -0.283, 0.959);(0.000, 0.000, 0.000);VALID;(0.033, -0.269, 0.963);(-0.032, 0.000, 0.000);0.2146397;VALID;(-0.021, -0.299, 0.954);(0.032, 0.000, 0.000);0.2236922;0.8855869;0.8937276
25670203;1000799680446587200;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.011, -0.283, 0.959);(0.000, 0.000, 0.000);VALID;(0.033, -0.268, 0.963);(-0.032, 0.000, 0.000);0.2142545;VALID;(-0.021, -0.298, 0.954);(0.032, 0.000, 0.000);0.2230483;0.8903458;0.9039471
25670204;1000799680456569700;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.011, -0.282, 0.959);(0.000, 0.000, 0.000);VALID;(0.032, -0.268, 0.963);(-0.032, 0.000, 0.000);0.2138318;VALID;(-0.021, -0.297, 0.955);(0.032, 0.000, 0.000);0.2221986;0.8959261;0.9295822
25670205;1000799680466704600;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.011, -0.281, 0.960);(0.000, 0.000, 0.000);VALID;(0.032, -0.267, 0.963);(-0.032, 0.000, 0.000);0.2134234;VALID;(-0.021, -0.297, 0.955);(0.032, 0.000, 0.000);0.221472;0.9038637;0.9404252
25670206;1000799680476703100;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.010, -0.281, 0.960);(0.000, 0.000, 0.000);VALID;(0.031, -0.267, 0.963);(-0.032, 0.000, 0.000);0.2130853;VALID;(-0.021, -0.296, 0.955);(0.032, 0.000, 0.000);0.2208087;0.909593;0.9530505
25670207;1000799680486711300;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.010, -0.280, 0.960);(0.000, 0.000, 0.000);VALID;(0.031, -0.266, 0.963);(-0.032, 0.000, 0.000);0.2125638;VALID;(-0.021, -0.295, 0.955);(0.032, 0.000, 0.000);0.2197974;0.9123147;0.9475866
25670208;1000799680496713400;63758937649691;(0.432, 1.271, 0.345);(-0.083, 0.110, 0.046, 0.989);VALID;(0.010, -0.280, 0.960);(0.000, 0.000, 0.000);VALID;(0.031, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2125293;VALID;(-0.021, -0.295, 0.955);(0.032, 0.000, 0.000);0.2189707;0.9087144;0.9436491
25670209;1000799680506811700;63758937649703;(0.433, 1.271, 0.346);(-0.081, 0.110, 0.046, 0.989);VALID;(0.010, -0.279, 0.960);(0.000, 0.000, 0.000);VALID;(0.031, -0.264, 0.964);(-0.032, 0.000, 0.000);0.212264;VALID;(-0.021, -0.295, 0.955);(0.032, 0.000, 0.000);0.2182727;0.9011945;0.9536729
25670210;1000799680516711600;63758937649703;(0.433, 1.271, 0.346);(-0.081, 0.110, 0.046, 0.989);VALID;(0.010, -0.278, 0.960);(0.000, 0.000, 0.000);VALID;(0.031, -0.264, 0.964);(-0.032, 0.000, 0.000);0.2121653;VALID;(-0.021, -0.294, 0.955);(0.032, 0.000, 0.000);0.2178711;0.8930674;0.9876268
25670211;1000799680526828400;63758937649720;(0.433, 1.271, 0.346);(-0.080, 0.110, 0.046, 0.990);VALID;(0.010, -0.278, 0.961);(0.000, 0.000, 0.000);VALID;(0.030, -0.263, 0.964);(-0.032, 0.000, 0.000);0.2122324;VALID;(-0.021, -0.294, 0.956);(0.032, 0.000, 0.000);0.2203311;0.8993942;0.9719703
25670212;1000799680536824300;63758937649720;(0.433, 1.271, 0.346);(-0.080, 0.110, 0.046, 0.990);VALID;(0.010, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.030, -0.263, 0.964);(-0.032, 0.000, 0.000);0.2116014;VALID;(-0.020, -0.293, 0.956);(0.032, 0.000, 0.000);0.2197843;0.9095498;0.9667646
25670213;1000799680546847100;63758937649736;(0.433, 1.270, 0.346);(-0.078, 0.110, 0.047, 0.990);VALID;(0.010, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.030, -0.262, 0.965);(-0.032, 0.000, 0.000);0.2114475;VALID;(-0.021, -0.292, 0.956);(0.032, 0.000, 0.000);0.2194894;0.915719;0.9603543
25670214;1000799680556826700;63758937649753;(0.433, 1.270, 0.346);(-0.076, 0.110, 0.046, 0.990);VALID;(0.010, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.031, -0.261, 0.965);(-0.032, 0.000, 0.000);0.2107974;VALID;(-0.021, -0.291, 0.956);(0.032, 0.000, 0.000);0.2190706;0.9117728;0.9334613
25670215;1000799680566826800;63758937649753;(0.433, 1.270, 0.346);(-0.076, 0.110, 0.046, 0.990);VALID;(0.010, -0.275, 0.961);(0.000, 0.000, 0.000);VALID;(0.031, -0.260, 0.965);(-0.032, 0.000, 0.000);0.210502;VALID;(-0.021, -0.291, 0.957);(0.032, 0.000, 0.000);0.2198509;0.8983845;0.9173966
25670216;1000799680576824200;63758937649770;(0.433, 1.270, 0.347);(-0.075, 0.110, 0.046, 0.990);VALID;(0.010, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.030, -0.261, 0.965);(-0.032, 0.000, 0.000);0.2090956;VALID;(-0.021, -0.291, 0.957);(0.032, 0.000, 0.000);0.2200607;0.9137229;0.7825958
25670217;1000799680586966100;63758937649770;(0.433, 1.270, 0.347);(-0.075, 0.110, 0.046, 0.990);VALID;(0.009, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.030, -0.262, 0.965);(-0.032, 0.000, 0.000);0.2070569;VALID;(-0.021, -0.291, 0.956);(0.032, 0.000, 0.000);0.2201137;0.9256124;0.7783992
25670218;1000799680596965400;63758937649789;(0.434, 1.270, 0.347);(-0.073, 0.110, 0.045, 0.990);VALID;(0.008, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.029, -0.263, 0.964);(-0.032, 0.000, 0.000);0.204937;VALID;(-0.022, -0.291, 0.956);(0.032, 0.000, 0.000);0.2199932;0.9411021;0.7221298
25670219;1000799680606972200;63758937649805;(0.434, 1.269, 0.347);(-0.072, 0.109, 0.045, 0.990);VALID;(0.007, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.028, -0.264, 0.964);(-0.032, 0.000, 0.000);0.2045927;VALID;(-0.023, -0.291, 0.956);(0.032, 0.000, 0.000);0.2199915;0.9630081;0.7212991
25670220;1000799680616963500;63758937649805;(0.434, 1.269, 0.347);(-0.072, 0.109, 0.045, 0.990);VALID;(0.006, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.027, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2044529;VALID;(-0.024, -0.291, 0.956);(0.032, 0.000, 0.000);0.219637;0.98219;0.7221115
25670221;1000799680626964900;63758937649821;(0.434, 1.269, 0.347);(-0.071, 0.109, 0.044, 0.991);VALID;(0.005, -0.278, 0.961);(0.000, 0.000, 0.000);VALID;(0.026, -0.266, 0.964);(-0.032, 0.000, 0.000);0.2057664;VALID;(-0.025, -0.291, 0.956);(0.032, 0.000, 0.000);0.2192355;0.9929466;0.7016389
25670222;1000799680636952000;63758937649821;(0.434, 1.269, 0.347);(-0.071, 0.109, 0.044, 0.991);VALID;(0.005, -0.278, 0.961);(0.000, 0.000, 0.000);VALID;(0.025, -0.266, 0.964);(-0.032, 0.000, 0.000);0.206607;VALID;(-0.026, -0.291, 0.956);(0.032, 0.000, 0.000);0.2187012;0.9970279;0.6827505
25670223;1000799680646970600;63758937649839;(0.434, 1.269, 0.347);(-0.070, 0.109, 0.044, 0.991);VALID;(0.004, -0.278, 0.961);(0.000, 0.000, 0.000);VALID;(0.025, -0.266, 0.964);(-0.032, 0.000, 0.000);0.2075388;VALID;(-0.026, -0.290, 0.957);(0.032, 0.000, 0.000);0.2182554;0.9978232;0.6555747
25670224;1000799680657071500;63758937649839;(0.434, 1.269, 0.347);(-0.070, 0.109, 0.044, 0.991);VALID;(0.003, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.024, -0.266, 0.964);(-0.032, 0.000, 0.000);0.2079233;VALID;(-0.027, -0.290, 0.957);(0.032, 0.000, 0.000);0.217715;1.000979;0.6379076
25670225;1000799680667078900;63758937649855;(0.434, 1.269, 0.347);(-0.070, 0.109, 0.043, 0.991);VALID;(0.002, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.023, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2080328;VALID;(-0.028, -0.290, 0.957);(0.032, 0.000, 0.000);0.2171676;1.009639;0.6263369
25670226;1000799680677086600;63758937649872;(0.434, 1.269, 0.347);(-0.071, 0.109, 0.043, 0.991);VALID;(0.002, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.023, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2082183;VALID;(-0.028, -0.289, 0.957);(0.032, 0.000, 0.000);0.2163626;1.010119;0.6005577
25670227;1000799680687077300;63758937649872;(0.434, 1.269, 0.347);(-0.071, 0.109, 0.043, 0.991);VALID;(0.002, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.022, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2080889;VALID;(-0.027, -0.289, 0.957);(0.032, 0.000, 0.000);0.2150945;1.010112;0.6085235
25670228;1000799680697173300;63758937649890;(0.434, 1.269, 0.347);(-0.073, 0.109, 0.042, 0.990);VALID;(0.001, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.022, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2071494;VALID;(-0.027, -0.289, 0.957);(0.032, 0.000, 0.000);0.2135376;1.022599;0.5591452
25670229;1000799680707079800;63758937649890;(0.434, 1.269, 0.347);(-0.073, 0.109, 0.042, 0.990);VALID;(0.001, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.021, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2063035;VALID;(-0.026, -0.289, 0.957);(0.032, 0.000, 0.000);0.2123477;1.037512;0.5552034
25670230;1000799680717205700;63758937649907;(0.434, 1.270, 0.347);(-0.076, 0.109, 0.042, 0.990);VALID;(0.001, -0.277, 0.961);(0.000, 0.000, 0.000);VALID;(0.020, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2059156;VALID;(-0.026, -0.289, 0.957);(0.032, 0.000, 0.000);0.2114452;1.052313;0.5613361
25670231;1000799680727212000;63758937649923;(0.434, 1.270, 0.347);(-0.079, 0.110, 0.042, 0.990);VALID;(0.001, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.020, -0.265, 0.964);(-0.032, 0.000, 0.000);0.205529;VALID;(-0.026, -0.289, 0.957);(0.032, 0.000, 0.000);0.2110706;2;0.5675907
25670232;1000799680737234000;63758937649923;(0.434, 1.270, 0.347);(-0.079, 0.110, 0.042, 0.990);VALID;(0.001, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.020, -0.265, 0.964);(-0.032, 0.000, 0.000);0.2052413;VALID;(-0.025, -0.289, 0.957);(0.032, 0.000, 0.000);0.210895;2;0.5787593
25670233;1000799680747207300;63758937649940;(0.434, 1.271, 0.346);(-0.082, 0.110, 0.043, 0.990);VALID;(0.001, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.019, -0.264, 0.964);(-0.032, 0.000, 0.000);0.205094;VALID;(-0.025, -0.289, 0.957);(0.032, 0.000, 0.000);0.2109104;2;0.591561
25670234;1000799680757197400;63758937649940;(0.434, 1.271, 0.346);(-0.082, 0.110, 0.043, 0.990);VALID;(0.001, -0.276, 0.961);(0.000, 0.000, 0.000);VALID;(0.019, -0.264, 0.964);(-0.032, 0.000, 0.000);0.2049192;VALID;(-0.025, -0.288, 0.957);(0.032, 0.000, 0.000);0.2109543;2;0.582742
25670235;1000799680767288600;63758937649956;(0.434, 1.271, 0.346);(-0.084, 0.111, 0.043, 0.989);VALID;(0.001, -0.275, 0.961);(0.000, 0.000, 0.000);VALID;(0.019, -0.264, 0.964);(-0.032, 0.000, 0.000);0.2047399;VALID;(-0.025, -0.288, 0.957);(0.032, 0.000, 0.000);0.2110946;2;0.7222221
25670236;1000799680777336200;63758937649973;(0.434, 1.272, 0.346);(-0.088, 0.112, 0.043, 0.989);VALID;(0.001, -0.274, 0.962);(0.000, 0.000, 0.000);VALID;(0.020, -0.263, 0.965);(-0.032, 0.000, 0.000);0.2046103;VALID;(-0.025, -0.287, 0.958);(0.032, 0.000, 0.000);0.2113714;2;0.6908917
25670237;1000799680787330200;63758937649973;(0.434, 1.272, 0.346);(-0.088, 0.112, 0.043, 0.989);VALID;(0.001, -0.274, 0.962);(0.000, 0.000, 0.000);VALID;(0.020, -0.262, 0.965);(-0.032, 0.000, 0.000);0.2048383;VALID;(-0.025, -0.286, 0.958);(0.032, 0.000, 0.000);0.2115368;2;0.7295592
